2	2800	1	205
4	848	42	401
2	2800	8	205
2	2636	38	201
2	2372	7	203
4	794	33	401
3	8010	7501	318
3	3461	30	304
2	5703	175	208
2	2797	25	205
2	5703	160	208
2	2636	39	201
2	2797	23	205
2	3225	123	207
2	2797	21	205
2	2608	1	203
2	2797	19	205
2	2643	53	201
2	3212	5	207
2	2805	45	205
2	2805	60	205
2	2797	17	205
2	2854	56	205
2	2887	94	204
2	2829	30	205
2	5950	475	208
2	3208	28	205
2	2371	29	203
4	806	33	401
2	2622	4	203
2	3218	66	207
3	3413	66	304
3	1540	7501	316
2	5713	107	208
4	3366	64	405
2	2372	1	203
4	3456	7501	405
3	3446	1	304
2	3225	126	207
2	2641	30	201
2	5791	7501	208
3	3576	1	316
2	2622	2	203
2	5758	442	208
3	8374	7505	318
4	848	44	401
2	3218	20	207
2	2894	1	203
2	2807	1	205
4	3366	1	405
2	2622	1	203
3	1571	7501	316
2	2630	7501	201
2	2643	18	201
3	8144	20	318
3	8128	1	318
3	1436	13	316
2	3225	128	207
2	5703	165	208
4	1227	1	402
3	3675	7	316
4	795	64	401
3	3590	11	316
2	3207	23	205
2	5703	168	208
2	2805	16	205
2	3218	17	207
3	3675	8	316
3	3615	1	316
2	2829	9	205
2	2642	70	201
2	3237	140	207
4	3392	12	405
2	3208	1	205
2	2887	88	204
2	2805	41	205
4	3456	41	405
4	806	29	401
2	5759	364	208
2	2621	32	203
2	2826	97	205
2	2580	24	201
4	848	48	401
2	2641	36	201
3	3561	1	316
3	3507	1	316
2	3225	106	207
2	2371	23	203
3	1436	11	316
4	3368	103	405
2	2580	26	201
2	3218	74	207
2	5781	1100	208
4	829	40	401
2	2806	5	205
2	2643	16	201
2	2829	6	205
2	3211	42	205
2	2805	65	205
4	1131	17	401
2	2854	64	205
2	3225	132	207
2	2826	102	205
2	5791	388	208
2	3218	11	207
2	2371	17	203
2	2806	1	205
2	2887	86	204
2	3225	104	207
2	5702	1	208
2	2826	94	205
4	848	52	401
4	795	3	401
2	2887	84	204
2	2607	11	203
2	3237	145	207
4	3369	2	405
2	2796	42	205
2	3226	53	207
2	3225	103	207
2	5709	7501	208
4	3457	6	405
4	1227	6	402
2	2805	12	205
2	2796	46	205
2	3211	35	205
2	2829	24	205
2	3225	136	207
2	2887	82	204
2	5784	340	208
3	1436	1	316
2	3218	78	207
4	831	67	401
2	2389	45	203
2	2796	50	205
2	2805	26	205
4	829	35	401
2	2389	49	203
1	2215	116	208
2	2829	1	205
2	2643	13	201
2	3218	9	207
2	2389	50	203
4	717	9	401
2	3225	101	207
2	2643	11	201
2	2627	7	203
2	2805	31	205
4	848	56	401
4	1131	1	401
2	2389	51	203
2	2371	64	203
2	3225	22	207
2	3225	169	207
2	3218	82	207
2	2627	5	203
2	3218	7	207
2	2854	15	205
3	3603	25	316
2	2580	18	201
2	3194	1	205
2	3225	98	207
1	2215	623	208
2	3192	1	205
2	3193	21	205
4	829	1	401
2	2796	28	205
2	2828	22	205
4	831	7501	401
2	2371	6	203
2	2796	23	205
2	2620	29	203
2	3225	26	207
2	5796	117	208
2	2796	19	205
3	1529	1	316
2	2580	11	201
2	2828	26	205
4	848	60	401
3	3634	1	316
2	2796	13	205
2	2854	18	205
2	2577	48	201
4	3545	69	405
2	2629	13	201
4	830	7501	401
3	8429	36	318
2	5796	107	208
2	3225	94	207
2	2629	11	201
2	2805	8	205
2	3193	24	205
2	2628	1	201
2	2828	30	205
4	739	46	401
2	2620	33	203
2	2805	1	205
4	3456	1	405
2	3217	31	207
2	2577	52	201
2	2620	34	203
4	689	40	401
2	3225	173	207
2	3218	1	207
2	2642	13	201
2	3225	27	207
2	5792	443	208
2	5714	164	208
2	3193	17	205
2	2854	21	205
2	2371	1	203
2	2577	56	201
2	5792	430	208
2	2793	11	204
4	848	64	401
4	793	83	401
2	2626	1	201
2	2369	7501	203
2	2828	17	205
2	5792	445	208
4	689	42	401
2	2577	58	201
2	2620	27	203
4	1329	22	402
4	3545	75	405
2	3193	28	205
2	2827	46	205
2	2620	36	203
3	1570	30	316
3	3526	21	316
2	2370	13	203
2	5944	7501	208
2	2579	25	201
4	689	44	401
3	7994	58	318
2	2395	1	203
3	8374	7503	318
2	2370	49	203
2	2826	76	205
2	3206	66	205
2	5797	213	208
2	5796	129	208
2	3211	23	205
2	2575	28	201
2	2620	25	203
2	3193	30	205
2	2827	53	205
2	2577	38	201
3	1542	37	316
2	3225	15	207
4	715	41	401
2	2795	26	205
2	3217	27	207
2	2826	72	205
3	1442	66	316
4	848	69	401
2	3225	34	207
4	1226	1	402
2	2828	11	205
2	5785	268	208
4	3545	81	405
2	2782	104	204
4	1154	65	401
4	803	43	401
4	1327	8	402
2	2795	30	205
2	2623	205	201
3	3412	18	304
3	1449	60	316
2	2620	22	203
2	2795	32	205
2	3225	156	207
2	5792	422	208
4	1327	6	402
2	2795	34	205
2	2828	5	205
2	2795	38	205
2	3225	13	207
2	2795	42	205
3	3489	260	316
2	2863	16	205
2	3225	1	207
3	3602	7501	316
2	3225	12	207
2	3206	22	205
2	5783	300	208
2	2794	49	204
1	2215	591	208
3	8374	7504	318
2	2794	54	204
4	1329	11	402
2	2854	1	205
2	2827	42	205
2	2863	15	205
1	2215	586	208
4	702	47	401
4	3545	1	405
4	1329	8	402
2	2827	60	205
2	2623	213	201
2	2794	62	204
3	3614	32	316
2	5798	7502	208
2	5798	101	208
2	2794	15	204
2	3236	175	207
4	3389	39	405
2	3225	148	207
2	2794	19	204
2	2863	14	205
2	3211	9	205
2	2579	19	201
4	846	38	401
2	5785	284	208
3	3602	9	316
2	3193	1	205
2	2579	42	201
2	2579	17	201
3	3589	43	316
3	3544	1	316
3	8374	7502	318
2	2826	27	205
2	2863	13	205
2	2623	188	201
2	5796	135	208
2	2782	96	204
2	3224	32	207
4	688	32	401
4	715	29	401
2	3225	7	207
2	3225	72	207
3	3589	1	316
1	2215	197	208
2	2388	30	203
2	2826	32	205
3	1528	33	316
2	5793	467	208
2	2427	29	204
2	5909	970	208
2	5798	86	208
2	5912	91	208
2	5798	77	208
2	2794	42	204
2	2388	29	203
2	2387	37	203
4	715	27	401
2	2393	6	203
2	2427	31	204
3	3589	38	316
2	2827	32	205
1	2215	195	208
4	3545	6	405
1	2215	561	208
2	2623	180	201
2	2784	50	204
4	716	9	401
2	2620	1	203
2	2368	7501	203
2	2367	20	203
2	2393	5	203
3	3575	1	316
2	2427	32	204
1	2215	555	208
2	2794	9	204
4	846	36	401
2	2579	5	201
2	3210	80	205
4	1325	75	402
2	2794	5	204
2	5909	31	208
2	2826	54	205
2	5798	7501	208
1	2215	193	208
2	5911	1102	208
2	5785	247	208
2	2870	35	205
2	2863	10	205
3	3633	1	316
4	702	53	401
4	831	89	401
2	5912	1	208
4	688	39	401
2	2427	35	204
2	5909	977	208
3	3589	12	316
4	806	1	401
3	3575	55	316
4	846	42	401
2	2826	24	205
2	2863	9	205
3	3575	52	316
2	2387	32	203
2	2367	18	203
2	2427	37	204
2	2623	151	201
2	2427	22	204
4	716	8	401
2	2826	34	205
2	3234	59	207
3	8374	7501	318
2	2427	21	204
2	2863	8	205
1	2215	326	208
4	846	32	401
2	2618	43	201
2	2852	21	205
2	2784	40	204
3	3613	9	316
2	2623	147	201
3	3623	1	316
3	1552	21	316
2	2427	19	204
2	5933	230	208
2	2870	40	205
2	2366	37	203
2	2826	51	205
2	2863	7	205
2	3224	20	207
2	2427	43	204
2	2427	18	204
2	2427	44	204
2	2852	27	205
3	1528	30	316
2	2427	16	204
2	2427	45	204
2	2825	17	205
2	2826	62	205
2	2870	20	205
2	2427	46	204
4	846	48	401
2	3234	63	207
2	2427	15	204
2	2618	47	201
2	2784	10	204
1	2215	549	208
3	3575	11	316
3	3601	26	316
2	3206	7501	205
4	831	96	401
4	687	24	401
2	5786	139	208
2	2367	7501	203
2	2824	51	204
3	3489	247	316
2	2624	71	201
3	1542	59	316
2	2826	48	205
2	5786	240	208
2	2427	13	204
2	2824	62	204
4	738	50	401
2	3224	17	207
2	5786	241	208
1	2215	547	208
3	3417	1	304
2	2824	15	204
2	2870	45	205
2	2427	12	204
2	2624	74	201
2	2852	30	205
1	2215	442	208
4	832	25	401
3	3444	16	304
2	2624	75	201
3	1528	27	316
2	2427	10	204
2	2851	29	205
2	2826	11	205
2	2578	6	201
3	3444	50	304
2	2427	52	204
2	2366	7501	203
2	2557	78	201
4	1323	1	402
2	2870	16	205
2	2427	9	204
2	2782	50	204
2	3234	49	207
2	2386	37	203
2	3210	59	205
2	2852	32	205
2	2783	42	204
2	2787	1	204
2	2624	80	201
2	2427	7	204
2	2557	46	201
3	1552	15	316
2	2386	144	203
2	5799	32	208
4	1323	6	402
2	5799	73	208
4	729	67	401
2	2557	83	201
4	3388	22	405
2	5799	46	208
2	2820	1	204
1	2215	337	208
3	8007	7501	318
2	2852	33	205
2	2624	82	201
3	3489	1	316
2	2427	6	204
2	2826	6	205
2	2825	10	205
2	2870	50	205
2	2824	38	204
2	2824	45	204
2	2623	135	201
3	3588	1	316
4	803	21	401
4	728	51	401
3	1528	23	316
2	2427	4	204
2	2624	84	201
2	2852	14	205
3	3612	35	316
2	2618	7501	201
4	846	56	401
2	2824	5	204
2	2427	3	204
2	2820	9	204
1	2215	512	208
4	728	50	401
2	2850	52	205
4	1317	81	402
4	859	1	401
1	2215	538	208
2	2869	143	205
4	729	73	401
2	2427	1	204
2	2869	122	205
2	2820	35	204
2	2826	2	205
2	5909	163	208
2	5904	86	208
2	2820	27	204
2	2366	22	203
4	701	56	401
2	2820	16	204
4	870	28	401
4	1238	40	402
2	2783	47	204
2	2367	1	203
4	702	19	401
2	3234	42	207
2	2870	61	205
2	2360	70	201
3	3623	30	316
4	846	20	401
2	2573	71	201
4	701	58	401
2	2557	56	201
2	2431	26	204
4	729	76	401
2	3223	34	207
2	2426	62	204
4	1317	74	402
2	2786	17	204
2	2850	60	205
3	3612	11	316
3	3438	28	304
2	2869	116	205
2	2870	7	205
2	2783	52	204
4	701	60	401
4	846	18	401
4	3448	14	405
2	2426	61	204
4	686	16	401
1	2215	535	208
3	3622	1	316
4	3362	45	405
4	702	77	401
2	3225	52	207
4	822	5	401
2	2869	148	205
2	2783	54	204
2	2426	60	204
1	2215	494	208
4	736	2	401
2	2426	59	204
3	3574	1	316
2	2850	47	205
2	2573	49	201
4	686	14	401
2	5904	100	208
3	8006	7501	318
2	2426	58	204
2	2783	35	204
2	2819	51	204
2	2851	36	205
2	2851	14	205
2	5787	169	208
2	2786	13	204
2	2783	32	204
3	1568	1	316
3	3612	26	316
2	2869	110	205
2	2426	57	204
4	833	48	401
2	2786	12	204
2	2786	30	204
4	822	1	401
2	2823	62	204
2	3234	37	207
1	2215	534	208
2	2783	30	204
2	2426	56	204
2	3223	30	207
2	2868	144	205
2	5787	148	208
2	2823	46	204
2	2426	55	204
2	2786	10	204
1	2215	276	208
2	5738	353	208
4	685	52	401
2	5787	177	208
2	5787	154	208
3	3622	56	316
2	2850	67	205
4	1316	64	402
2	2365	25	203
3	3587	1	316
2	2365	26	203
2	2426	54	204
2	2786	9	204
2	2819	12	204
3	3559	1	316
2	2365	20	203
3	4757	1	317
2	2850	40	205
4	702	5	401
4	832	9	401
4	686	23	401
4	847	51	401
4	871	30	401
4	685	54	401
2	2819	1	204
2	2430	30	204
2	2426	53	204
2	2365	29	203
2	2822	19	205
4	699	23	401
4	686	24	401
4	860	1	401
2	2623	49	201
2	5795	537	208
4	685	42	401
4	685	56	401
2	2431	1	204
2	2786	2	204
3	3410	33	304
2	2819	5	204
3	3622	14	316
2	2360	7501	201
2	5904	267	208
4	1322	80	402
2	2430	33	204
4	686	25	401
2	2623	54	201
2	2869	159	205
2	5787	7501	208
2	5909	825	208
4	1235	70	402
2	3216	48	205
2	5800	1	208
2	2823	45	204
4	1238	25	402
4	699	21	401
4	686	8	401
2	2623	56	201
2	2617	18	201
4	857	29	401
4	870	12	401
2	2430	35	204
2	5909	152	208
2	2869	163	205
2	2823	36	204
4	686	7	401
2	2430	37	204
4	686	27	401
4	847	16	401
2	5787	137	208
2	2868	129	205
4	1316	45	402
2	2590	102	201
2	5738	366	208
2	2850	16	205
4	1316	43	402
4	857	27	401
4	701	18	401
1	2215	465	208
4	686	5	401
2	2623	60	201
2	2430	39	204
2	2785	40	204
4	699	19	401
4	1316	40	402
4	1238	61	402
2	2849	70	205
4	686	4	401
2	2868	127	205
3	3499	161	316
2	2430	41	204
4	857	25	401
2	2617	14	201
3	3499	61	316
2	2386	74	203
2	2785	48	204
3	3499	60	316
2	5904	246	208
3	3611	7	316
2	5904	7501	208
3	3499	59	316
2	5787	130	208
2	2821	52	204
2	2868	125	205
2	2430	43	204
3	3363	1	304
3	3573	1	316
4	686	2	401
3	3391	1	304
2	2623	4	201
2	2426	12	204
2	2869	87	205
4	701	1	401
2	2785	50	204
4	699	30	401
4	857	24	401
2	3216	52	205
2	2869	167	205
2	2822	12	205
4	699	17	401
2	3234	11	207
4	654	53	401
1	2215	481	208
4	727	38	401
2	2849	64	205
2	2868	123	205
2	2850	23	205
3	1517	2	316
4	1238	64	402
2	2849	76	205
4	881	46	401
4	857	22	401
2	2821	61	204
2	2785	54	204
1	2215	287	208
4	699	33	401
4	871	20	401
2	2868	121	205
4	701	3	401
3	1533	37	316
2	2359	210	201
2	2623	1	201
2	2783	8	204
4	654	51	401
4	857	50	401
4	857	21	401
2	5739	257	208
2	2426	8	204
2	2868	119	205
4	870	1	401
2	2785	56	204
2	2861	135	205
4	1315	55	402
4	857	19	401
2	2869	77	205
2	2821	68	204
3	3621	1	316
2	2364	45	201
2	5795	518	208
4	654	50	401
3	8369	7501	318
1	2215	470	208
3	3415	39	304
2	2821	32	204
4	1315	64	402
2	2862	8	205
4	857	18	401
2	2785	63	204
2	2785	24	204
4	1315	70	402
2	2426	4	204
4	1315	72	402
2	2572	6	201
2	3234	6	207
2	3216	60	205
2	5726	673	208
2	5788	119	208
4	654	48	401
4	727	29	401
2	2429	19	204
4	857	16	401
2	2785	64	204
1	2215	407	208
2	2869	171	205
2	2785	20	204
2	5907	348	208
2	3216	26	205
2	2862	5	205
2	2426	3	204
4	685	20	401
4	857	15	401
3	3410	1	304
2	2862	2	205
2	2381	7501	203
3	3621	15	316
2	2429	24	204
2	2425	20	204
2	2849	24	205
4	654	46	401
2	2426	2	204
2	2785	67	204
3	1533	30	316
2	2821	10	204
4	871	6	401
4	1315	45	402
2	5908	210	208
4	834	27	401
2	2832	50	204
2	2862	1	205
4	1315	44	402
4	857	13	401
2	2785	16	204
4	1315	43	402
2	2436	33	204
4	1321	29	402
2	2868	105	205
4	1238	6	402
2	5906	7501	208
4	881	60	401
4	654	62	401
4	1321	33	402
4	834	25	401
2	5788	7501	208
4	3436	34	405
3	3610	5	316
2	2849	28	205
2	2838	12	204
4	3361	7501	405
1	2215	352	208
4	713	129	401
4	857	12	401
2	2425	16	204
2	2785	13	204
4	654	39	401
2	2867	134	205
4	685	1	401
2	2821	1	204
2	2869	70	205
2	2816	45	204
2	2861	123	205
2	2429	28	204
2	5788	74	208
4	1315	31	402
2	5903	7501	208
2	2838	23	204
1	2215	7501	208
2	2381	51	203
3	3384	6	304
